Processed,Method,URI,Flags
true,GET,http://localhost:3000/UI/context/action/excludeAllContextTechnologies/,
true,GET,http://localhost:3000/UI/graphql/view/optionLenientMaxQueryDepthEnabled/,
true,GET,http://localhost:3000/UI/ascan/action/disableScanners/,
true,GET,http://localhost:3000/script.js/?apinonce=6d0e639561328367&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a7653f97f92d4094&v=2,
true,GET,http://localhost:3000/UI/httpSessions/view/sites/,
true,GET,http://localhost:3000/script.js/?apinonce=eff76c5a7c56e0c1&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2105bd49a26291b1&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/addDefaultSessionToken/,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionInstallScannerRules/,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionEventWait/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/view/optionMaxAdditionalQueryDepth/,
true,GET,http://localhost:3000/UI/core/view/numberOfAlerts/,
true,GET,http://localhost:3000/UI/ascan/action/enableAllScanners/,
true,GET,http://localhost:3000/UI/ascan/view/optionAddQueryParam/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/numberOfMessages/,
true,GET,http://localhost:3000/UI/graphql/view/optionMaxArgsDepth/,
true,GET,http://localhost:3000/UI/exim/other/exportHarById/,
true,GET,http://localhost:3000/UI/alertFilter/action/applyContext/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/exim/other/sendHarRequest/,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionReportAlphaAddons/,
true,GET,http://localhost:3000/UI/httpSessions/action/addSessionToken/,
true,GET,http://localhost:3000/UI/httpSessions/action/createEmptySession/,
true,GET,http://localhost:3000/UI/httpSessions/action/removeDefaultSessionToken/,
true,GET,http://localhost:3000/UI/httpSessions/action/removeSession/,
true,GET,http://localhost:3000/UI/context/action/excludeContextTechnologies/,
true,GET,http://localhost:3000/script.js/?apinonce=19c79e15f6f22306&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/removeSessionToken/,
true,GET,http://localhost:3000/UI/core/view/optionAlertOverridesFilePath/,
true,GET,http://localhost:3000/script.js/?apinonce=356da8c3d089383f&v=2,
true,GET,http://localhost:3000/UI/core/view/optionDefaultUserAgent/,
true,GET,http://localhost:3000/UI/alertFilter/action/applyGlobal/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/context/action/excludeFromContext/,
true,GET,http://localhost:3000/script.js/?apinonce=e3817e1e1f82a4ff&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/renameSession/,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionReportBetaAddons/,
true,GET,http://localhost:3000/UI/graphql/view/optionMaxQueryDepth/,
true,GET,http://localhost:3000/UI/core/view/optionDnsTtlSuccessfulQueries/,
true,GET,http://localhost:3000/UI/ascan/action/enableScanners/,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionReportReleaseAddons/,
true,GET,http://localhost:3000/UI/ascan/action/excludeFromScan/,
true,GET,http://localhost:3000/UI/autoupdate/action/uninstallAddon/,
true,GET,http://localhost:3000/UI/hud/view/getUiOption/,
true,GET,http://localhost:3000/script.js/?apinonce=ddc0a73c7effa525&v=2,
true,GET,http://localhost:3000/UI/context/action/exportContext/,
true,GET,http://localhost:3000/script.js/?apinonce=78886e1d3f1f661b&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/setActiveSession/,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionLogoutAvoidance/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/context/action/importContext/,
true,GET,http://localhost:3000/UI/core/view/optionHttpState/,
true,GET,http://localhost:3000/UI/ascan/action/importScanPolicy/,
true,GET,http://localhost:3000/UI/ascan/action/modifyExcludedParam/,
true,GET,http://localhost:3000/UI/ascan/action/pause/,
true,GET,http://localhost:3000/UI/hud/view/heartbeat/,
true,GET,http://localhost:3000/UI/authentication/action/setAuthenticationMethod/override?apikey=ZAP&authMethodConfigParams=ZAP&authMethodName=ZAP&contextId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=5f052a6bd84d1648&v=2,
true,GET,http://localhost:3000/UI/graphql/view/optionOptionalArgsEnabled/,
true,GET,http://localhost:3000/script.js/?apinonce=60daae6f248f26e2&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e8e9e68ffda39140&v=2,
true,GET,http://localhost:3000/UI/ascan/action/pauseAllScans/,
true,GET,http://localhost:3000/UI/core/view/optionHttpStateEnabled/,
true,GET,http://localhost:3000/script.js/?apinonce=8a3410caa0dedf3f&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/setDefaultSessionTokenEnabled/,
true,GET,http://localhost:3000/UI/httpSessions/action/setSessionTokenValue/,
true,GET,http://localhost:3000/UI/context/action/includeAllContextTechnologies/,
true,GET,http://localhost:3000/UI/hud/view/hudAlertData/,
true,GET,http://localhost:3000/UI/context/action/includeContextTechnologies/,
true,GET,http://localhost:3000/UI/ascan/view/optionAttackPolicy/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/context/action/includeInContext/,
true,GET,http://localhost:3000/script.js/?apinonce=a430326b92bf0753&v=2,
true,GET,http://localhost:3000/UI/graphql/view/optionQueryGenEnabled/,
true,GET,http://localhost:3000/UI/automation/view/planProgress/override?apikey=ZAP&planId=ZAP,
true,GET,http://localhost:3000/UI/ascan/view/optionAllowAttackOnStart/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=4063b9749d33ca64&v=2,
true,GET,http://localhost:3000/UI/ascan/action/removeAllScans/,
true,GET,http://localhost:3000/UI/hud/view/optionAllowUnsafeEval/,
true,GET,http://localhost:3000/UI/httpSessions/action/unsetActiveSession/,
true,GET,http://localhost:3000/UI/keyboard/other/cheatsheetActionOrder/,
true,GET,http://localhost:3000/UI/hud/view/optionBaseDirectory/,
true,GET,http://localhost:3000/UI/graphql/view/optionQuerySplitType/,
true,GET,http://localhost:3000/UI/ascan/action/removeExcludedParam/,
true,GET,http://localhost:3000/UI/ascan/action/removeScan/,
true,GET,http://localhost:3000/UI/context/action/newContext/,
true,GET,http://localhost:3000/script.js/?apinonce=b3dfd48ad3f89c7d&v=2,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionMaxCrawlDepth/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionMaximumAlertInstances/,
true,GET,http://localhost:3000/UI/core/view/optionMergeRelatedAlerts/,
true,GET,http://localhost:3000/UI/graphql/view/optionRequestMethod/,
true,GET,http://localhost:3000/script.js/?apinonce=13a9ffb1e42a6ce4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a6df3ee23866b0a3&v=2,
true,GET,http://localhost:3000/UI/hud/view/optionDevelopmentMode/,
true,GET,http://localhost:3000/UI/hud/view/optionEnableOnDomainMsgs/,
true,GET,http://localhost:3000/UI/hud/view/optionEnableTelemetry/,
true,GET,http://localhost:3000/UI/hud/view/optionEnabledForDaemon/,
true,GET,http://localhost:3000/UI/hud/view/optionEnabledForDesktop/,
true,GET,http://localhost:3000/UI/hud/view/optionInScopeOnly/,
true,GET,http://localhost:3000/UI/hud/view/optionRemoveCSP/,
true,GET,http://localhost:3000/UI/context/action/removeContext/,
true,GET,http://localhost:3000/UI/context/action/setContextCheckingStrategy/,
true,GET,http://localhost:3000/UI/ascan/view/optionDefaultPolicy/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/view/optionShowWelcomeScreen/,
true,GET,http://localhost:3000/UI/network/view/getAliases/,
true,GET,http://localhost:3000/script.js/?apinonce=991d8545e5e2200d&v=2,
true,GET,http://localhost:3000/UI/keyboard/other/cheatsheetKeyOrder/,
true,GET,http://localhost:3000/script.js/?apinonce=7e10d594e354bee6&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=18012fdccdd1ebce&v=2,
true,GET,http://localhost:3000/UI/network/view/getConnectionTimeout/,
true,GET,http://localhost:3000/UI/hud/view/optionSkipTutorialTasks/,
true,GET,http://localhost:3000/UI/ascan/action/removeScanPolicy/,
true,GET,http://localhost:3000/UI/context/action/setContextInScope/,
true,GET,http://localhost:3000/UI/graphql/action/importFile/,
true,GET,http://localhost:3000/UI/graphql/action/importUrl/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionArgsType/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainName/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainPassword/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainPort/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainPrompt/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionLenientMaxQueryDepthEnabled/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainRealm/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionMaxAdditionalQueryDepth/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionMaxArgsDepth/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionMaxQueryDepth/,
true,GET,http://localhost:3000/UI/localProxies/view/additionalProxies/,
true,GET,http://localhost:3000/script.js/?apinonce=bd40e7ea314e614d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=3b7701b9f52071ab&v=2,
true,GET,http://localhost:3000/UI/network/view/getDefaultUserAgent/,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialHost/,
true,GET,http://localhost:3000/script.js/?apinonce=6d30114707fe4313&v=2,
true,GET,http://localhost:3000/UI/ascan/action/resume/,
true,GET,http://localhost:3000/UI/ascan/action/resumeAllScans/,
true,GET,http://localhost:3000/UI/context/action/setContextRegexs/,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialPort/,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialTasksDone/,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialTestMode/,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialUpdates/,
true,GET,http://localhost:3000/UI/hud/view/tutorialUpdates/,
true,GET,http://localhost:3000/UI/hud/view/upgradedDomains/,
true,GET,http://localhost:3000/UI/hud/action/log/,
true,GET,http://localhost:3000/UI/hud/action/recordRequest/,
true,GET,http://localhost:3000/UI/hud/action/resetTutorialTasks/,
true,GET,http://localhost:3000/UI/hud/action/setOptionBaseDirectory/,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionMaxCrawlStates/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionDevelopmentMode/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainSkipName/,
true,GET,http://localhost:3000/script.js/?apinonce=237b75f67463d80b&v=2,
true,GET,http://localhost:3000/UI/authentication/action/setLoggedInIndicator/override?apikey=ZAP&contextId=ZAP&loggedInIndicatorRegex=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d36f2e39123f61e8&v=2,
true,GET,http://localhost:3000/UI/graphql/action/setOptionOptionalArgsEnabled/,
true,GET,http://localhost:3000/script.js/?apinonce=ff33633689b44e3e&v=2,
true,GET,http://localhost:3000/UI/automation/action/endDelayJob/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/network/view/getDnsTtlSuccessfulQueries/,
true,GET,http://localhost:3000/script.js/?apinonce=873c38493bcf3926&v=2,
true,GET,http://localhost:3000/UI/alertFilter/action/testAll/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/setOptionQueryGenEnabled/,
true,GET,http://localhost:3000/UI/localProxies/action/addAdditionalProxy/,
true,GET,http://localhost:3000/UI/ascan/action/scan/,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainUserName/,
true,GET,http://localhost:3000/script.js/?apinonce=2a398b4524d09697&v=2,
true,GET,http://localhost:3000/UI/alertFilter/action/testContext/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionEnableOnDomainMsgs/,
true,GET,http://localhost:3000/UI/localProxies/action/removeAdditionalProxy/,
true,GET,http://localhost:3000/script.js/?apinonce=dee57e1248c5d035&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionEnabledForDaemon/,
true,GET,http://localhost:3000/UI/alertFilter/action/removeGlobalAlertFilter/override?apikey=ZAP&attack=ZAP&attackIsRegex=ZAP&enabled=ZAP&evidence=ZAP&evidenceIsRegex=ZAP&methods=ZAP&newLevel=ZAP&parameter=ZAP&parameterIsRegex=ZAP&ruleId=ZAP&url=https%3A%2F%2Fzap.example.com&urlIsRegex=ZAP,
true,GET,http://localhost:3000/UI/ascan/view/optionDelayInMs/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/network/view/getHttpProxy/,
true,GET,http://localhost:3000/script.js/?apinonce=ed36cf3a22e3e648&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyExcludedDomains/,
true,GET,http://localhost:3000/UI/ascan/action/scanAsUser/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionQuerySplitType/,
true,GET,http://localhost:3000/UI/ascan/action/setEnabledPolicies/,
true,GET,http://localhost:3000/UI/graphql/action/setOptionRequestMethod/,
true,GET,http://localhost:3000/UI/authorization/view/getAuthorizationDetectionMethod/override?apikey=ZAP&contextId=ZAP,
true,GET,http://localhost:3000/UI/alertFilter/action/removeAlertFilter/override?apikey=ZAP&attack=ZAP&attackIsRegex=ZAP&contextId=ZAP&enabled=ZAP&evidence=ZAP&evidenceIsRegex=ZAP&methods=ZAP&newLevel=ZAP&parameter=ZAP&parameterIsRegex=ZAP&ruleId=ZAP&url=https%3A%2F%2Fzap.example.com&urlIsRegex=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=c54e3d7d901bc382&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=65a894bc0f5f19c6&v=2,
true,GET,http://localhost:3000/UI/openapi/action/importFile/,
true,GET,http://localhost:3000/script.js/?apinonce=629a0d0a41849f7e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6243f07d17c9ba17&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5073592a86b4aef0&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8afd908e1b6dadfa&v=2,
true,GET,http://localhost:3000/UI/automation/action/runPlan/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionEnabledForDesktop/,
true,GET,http://localhost:3000/script.js/?apinonce=7d12445fba61c8ff&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=241195d353b00fb0&v=2,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionRandomInputs/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ce09a06833e60ce&v=2,
true,GET,http://localhost:3000/UI/oast/view/getActiveScanService/,
true,GET,http://localhost:3000/UI/ascan/action/setOptionAddQueryParam/,
true,GET,http://localhost:3000/UI/core/view/optionProxyExcludedDomainsEnabled/,
true,GET,http://localhost:3000/UI/network/view/getHttpProxyExclusions/,
true,GET,http://localhost:3000/UI/openapi/action/importUrl/,
true,GET,http://localhost:3000/UI/network/view/getLocalServers/,
true,GET,http://localhost:3000/script.js/?apinonce=6d4b298b26c83551&v=2,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionNumberOfBrowsers/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionMaxDuration/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=15a9cc0303110769&v=2,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionScopeCheck/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionInScopeOnly/,
true,GET,http://localhost:3000/UI/authentication/action/setLoggedOutIndicator/override?apikey=ZAP&contextId=ZAP&loggedOutIndicatorRegex=ZAP,
true,GET,http://localhost:3000/UI/ajaxSpider/view/optionReloadWait/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=a49db9fdc66515a6&v=2,
true,GET,http://localhost:3000/UI/network/view/getPassThroughs/,
true,GET,http://localhost:3000/UI/oast/view/getBoastOptions/,
true,GET,http://localhost:3000/script.js/?apinonce=5a9a44409c6bc9aa&v=2,
true,GET,http://localhost:3000/UI/network/view/getRateLimitRules/,
true,GET,http://localhost:3000/UI/core/view/optionSingleCookieRequestHeader/,
true,GET,http://localhost:3000/UI/core/view/optionTimeoutInSecs/,
true,GET,http://localhost:3000/UI/core/view/optionUseProxyChain/,
true,GET,http://localhost:3000/UI/ascan/action/setOptionAllowAttackOnStart/,
true,GET,http://localhost:3000/UI/alertFilter/action/testGlobal/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=7695e3eb125c5381&v=2,
true,GET,http://localhost:3000/UI/authorization/action/setBasicAuthorizationDetectionMethod/override?apikey=ZAP&bodyRegex=ZAP&contextId=ZAP&headerRegex=ZAP&logicalOperator=ZAP&statusCode=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionAttackPolicy/,
true,GET,http://localhost:3000/UI/core/view/optionUseProxyChainAuth/,
true,GET,http://localhost:3000/UI/network/view/getRootCaCertValidity/,
true,GET,http://localhost:3000/UI/oast/view/getCallbackOptions/,
true,GET,http://localhost:3000/UI/ascan/view/optionExcludedParamList/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionRemoveCSP/,
true,GET,http://localhost:3000/UI/hud/action/setOptionShowWelcomeScreen/,
true,GET,http://localhost:3000/UI/ascan/action/setOptionDefaultPolicy/,
true,GET,http://localhost:3000/UI/ascan/action/setOptionDelayInMs/,
true,GET,http://localhost:3000/UI/core/view/optionUseSocksProxy/,
true,GET,http://localhost:3000/UI/ascan/action/setOptionEncodeCookieValues/,
true,GET,http://localhost:3000/UI/oast/view/getDaysToKeepRecords/,
true,GET,http://localhost:3000/script.js/?apinonce=7fc9b6a6abdaefb&v=2,
true,GET,http://localhost:3000/UI/postman/action/importFile/,
true,GET,http://localhost:3000/script.js/?apinonce=503f6a7b0884f348&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=3c4eb891e5047b69&v=2,
true,GET,http://localhost:3000/UI/network/view/getServerCertValidity/,
true,GET,http://localhost:3000/UI/oast/view/getInteractshOptions/,
true,GET,http://localhost:3000/UI/ascan/view/optionEncodeCookieValues/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/proxyChainExcludedDomains/,
true,GET,http://localhost:3000/script.js/?apinonce=3b8a8a94c62a788c&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionSkipTutorialTasks/,
true,GET,http://localhost:3000/UI/ascan/action/setOptionHandleAntiCSRFTokens/,
